Mes_Ano;Data_Internalizacao;UF;Armazem_Agrupado_Origem;Tipo_Armazem_Origem;Armazem_Origem;Armazem_Destino;Tipo_Armazem_Destino;Tipo_Desconexao;Tecnologia;Volume
MAI/2026;30/05/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;25
MAI/2026;30/05/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;56
MAI/2026;30/05/2026;SP-ORN;JOAO MANTOAN;TERCEIROS COLETA;EMP ORN REV JM - JOAO MANTOAN;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;18
MAI/2026;29/05/2026;-;ALARES LOJA;ALARES LOJA;ALARES - BAIXA VIRTUAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;29/05/2026;BA;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;29/05/2026;BA;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;3
MAI/2026;29/05/2026;BA;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;13
MAI/2026;29/05/2026;BA;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;2
MAI/2026;29/05/2026;BA;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL PORTO E EUNAPOLIS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;24
MAI/2026;29/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
MAI/2026;29/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;5
MAI/2026;29/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;15
MAI/2026;29/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;27
MAI/2026;29/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;38
MAI/2026;29/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;5
MAI/2026;29/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;50
MAI/2026;29/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;93
MAI/2026;29/05/2026;CE;OMEGA;TERCEIROS COLETA;EMP FLA REV OMEGA MARCOS GOMES;CDL FORTALEZA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;101
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;4
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;5
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TRES CORACOES;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SERRANIA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;2
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TRES CORACOES;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TRES PONTAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;WAY - RETIRADA EQUIP. LOJA - INATIVO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;2
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TRES PONTAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;2
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TRES CORACOES;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TRES CORACOES;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;2
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ALFENAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TRES CORACOES;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;5
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NOVA RESENDE;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;3
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;13
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TRES CORACOES;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;13
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SERRANIA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NOVA RESENDE;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;2
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SAO SEBASTIAO DA GRAMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA CAMPESTRE;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;22
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SERRANIA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TRES CORACOES;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;14
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA POCOS DE CALDAS;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;10
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA NOVA RESENDE;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
MAI/2026;29/05/2026;MG;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA VARGINHA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
MAI/2026;29/05/2026;MG;CLOVIS LUCIANO;TERCEIROS COLETA;EMP PCS REV CLOVIS - CLOVIS LUCIANO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;29
MAI/2026;29/05/2026;MG;CLOVIS LUCIANO;TERCEIROS COLETA;EMP PCS REV CLOVIS - CLOVIS LUCIANO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;32
MAI/2026;29/05/2026;MG;CLOVIS LUCIANO;TERCEIROS COLETA;EMP PCS REV CLOVIS - CLOVIS LUCIANO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;16
MAI/2026;29/05/2026;MG;CLOVIS LUCIANO;TERCEIROS COLETA;EMP PCS REV CLOVIS - CLOVIS LUCIANO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;1
MAI/2026;29/05/2026;MG;CLOVIS LUCIANO;TERCEIROS COLETA;EMP PCS REV CLOVIS - CLOVIS LUCIANO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;89
MAI/2026;29/05/2026;MG;CLOVIS LUCIANO;TERCEIROS COLETA;EMP PCS REV CLOVIS - CLOVIS LUCIANO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;135
MAI/2026;29/05/2026;MG;CLOVIS LUCIANO;TERCEIROS COLETA;EMP PCS REV CLOVIS - CLOVIS LUCIANO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;29
MAI/2026;29/05/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
MAI/2026;29/05/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;3
MAI/2026;29/05/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;1
MAI/2026;29/05/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;6
MAI/2026;29/05/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;1
MAI/2026;29/05/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;11
MAI/2026;29/05/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;19
MAI/2026;29/05/2026;MG;DEROYQUE;TERCEIROS COLETA;EMP PCS REV DEROYQUE - PRINCIPAL;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;9
MAI/2026;29/05/2026;MG;LVMOTOBOY;TERCEIROS COLETA;EMP PCS REV LV MOTOBOY - VANESSA LIMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;2
MAI/2026;29/05/2026;MG;LVMOTOBOY;TERCEIROS COLETA;EMP PCS REV LV MOTOBOY - VANESSA LIMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;9
MAI/2026;29/05/2026;MG;LVMOTOBOY;TERCEIROS COLETA;EMP PCS REV LV MOTOBOY - VANESSA LIMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;IPTV;2
MAI/2026;29/05/2026;MG;LVMOTOBOY;TERCEIROS COLETA;EMP PCS REV LV MOTOBOY - VANESSA LIMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;22
MAI/2026;29/05/2026;MG;LVMOTOBOY;TERCEIROS COLETA;EMP PCS REV LV MOTOBOY - VANESSA LIMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;66
MAI/2026;29/05/2026;MG;LVMOTOBOY;TERCEIROS COLETA;EMP PCS REV LV MOTOBOY - VANESSA LIMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;40
MAI/2026;29/05/2026;MG;LVMOTOBOY;TERCEIROS COLETA;EMP PCS REV LV MOTOBOY - VANESSA LIMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;39
MAI/2026;29/05/2026;MG;LVMOTOBOY;TERCEIROS COLETA;EMP PCS REV LV MOTOBOY - VANESSA LIMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;56
MAI/2026;29/05/2026;MG;LVMOTOBOY;TERCEIROS COLETA;EMP PCS REV LV MOTOBOY - VANESSA LIMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;183
MAI/2026;29/05/2026;MG;LVMOTOBOY;TERCEIROS COLETA;EMP PCS REV LV MOTOBOY - VANESSA LIMA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;54
MAI/2026;29/05/2026;PB;DEBORAH BRUNA;TERCEIROS COLETA;EMP JPA REV DB - DEBORAH BRUNA;CDL JOAO PESSOA - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;2
MAI/2026;29/05/2026;PB;DEBORAH BRUNA;TERCEIROS COLETA;EMP JPA REV DB - DEBORAH BRUNA;CDL JOAO PESSOA - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;5
MAI/2026;29/05/2026;PB;DEBORAH BRUNA;TERCEIROS COLETA;EMP JPA REV DB - DEBORAH BRUNA;CDL JOAO PESSOA - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;29/05/2026;PB;DEBORAH BRUNA;TERCEIROS COLETA;EMP JPA REV DB - DEBORAH BRUNA;CDL JOAO PESSOA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;20
MAI/2026;29/05/2026;PB;DEBORAH BRUNA;TERCEIROS COLETA;EMP JPA REV DB - DEBORAH BRUNA;CDL JOAO PESSOA - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;14
MAI/2026;29/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;2
MAI/2026;29/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;6
MAI/2026;29/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;49
MAI/2026;29/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;56
MAI/2026;29/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;IPTV;31
MAI/2026;29/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;8
MAI/2026;29/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;178
MAI/2026;29/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;122
MAI/2026;29/05/2026;RN;NDR;TERCEIROS COLETA;EMP NTL REV NDR - PRINCIPAL;CDL NATAL - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 7;1
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;2
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;1
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;10
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;36
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;7
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SÃO JOSÉ DO RIO PARDO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SÃO JOSÉ DO RIO PARDO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;2
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SÃO JOSÉ DO RIO PARDO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOCOCA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SÃO JOSÉ DO RIO PARDO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;10
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SÃO JOSÉ DO RIO PARDO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;13
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA MOCOCA;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;1
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SÃO JOSÉ DO RIO PARDO;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;3
MAI/2026;29/05/2026;SP-MOC;ALARES LOJA;ALARES LOJA;ALARES - EQUIPE SAC;CDL POCOS DE CALDAS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 6;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA CHAVANTES;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA CANDIDO MOTA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;OUTROS;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA OURINHOS;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ITARARE;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 5;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA PRESIDENTE PRUDENTE;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;Sem.Info;WIFI 6;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA IPAUSSU;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ASSIS;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;OUTROS;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA IPAUSSU;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JACAREZINHO;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ASSIS;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TUPA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA BASTOS;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 5;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JACAREZINHO;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;involuntaria;WIFI 6;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA OURINHOS;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;3
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA JACAREZINHO;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;3
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA SANTA C DO RIO PARDO;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;3
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ASSIS;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;3
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA CANDIDO MOTA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA CARLOPOLIS;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA BERNARDINO DE CAMPOS;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;OUTROS;1
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA TUPA;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;12
MAI/2026;29/05/2026;SP-ORN;ALARES LOJA;ALARES LOJA;DEVOLUCAO EQUIP LOJA ASSIS;CDL OURINHOS - LABORATORIO;ALARES LABORATORIO;voluntaria;WIFI 5;5
